ID,GESCHL,GEBJAHR,BERUFSTAETIG,ARBEITSSTD,ARZTBES,RAUCH,GRO,GEW,SCHULABSCHLUSS,SCHULABSCHLUSS_V,SCHULABSCHLUSS_M,HOE_ABSCHLUSS,HOE_ABSCHLUSS_V,HOE_ABSCHLUSS_M,NETTO,ZUFR
994,WEIBLICH,1961,HAUPTBERUFL.GANZTAGS,35,2,NEIN,172,55,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,,900,8
3148,WEIBLICH,1984,HAUPTBERUFL.GANZTAGS,40,4,NEIN,173,78,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,1400,9
882,WEIBLICH,1957,HAUPTBERUFL.GANZTAGS,38,3,NEIN,171,69,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",2000,8
411,WEIBLICH,1969,HAUPTBERUFL.GANZTAGS,"38,5",2,NEIN,164,55,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",425,7
2545,MAENNLICH,1988,NICHT ERWERBSTAETIG,,4,NEIN,173,59,HOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",840,9
1519,MAENNLICH,1952,NICHT ERWERBSTAETIG,,0,NEIN,180,75,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,9
1041,WEIBLICH,1963,NICHT ERWERBSTAETIG,,6,JA,164,58,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",,,,0
3136,WEIBLICH,1956,NICHT ERWERBSTAETIG,,0,NEIN,161,65,MITTLERE REIFE,,,LEHRE,KEIN ABSCHLUSS,,450,7
1695,MAENNLICH,1956,HAUPTBERUFL.GANZTAGS,40,0,JA,172,95,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,7
3166,MAENNLICH,1962,HAUPTBERUFL.GANZTAGS,50,5,NEIN,173,68,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",LEHRE,,KAUFMAENNISCHE LEHRE,1470,8
737,MAENNLICH,1963,HAUPTBERUFL.GANZTAGS,40,0,JA,178,80,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1800,7
1961,WEIBLICH,1945,NICHT ERWERBSTAETIG,,0,NEIN,168,73,HOCHSCHULREIFE,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,,9
1351,WEIBLICH,1987,HAUPTBERUFL.HALBTAGS,24,5,NEIN,159,65,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"MEISTER, TECHNIKER",ANDERER ABSCHLUSS,1036,7
452,WEIBLICH,1940,NICHT ERWERBSTAETIG,,1,NEIN,163,66,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,950,9
1806,WEIBLICH,1986,HAUPTBERUFL.HALBTAGS,20,0,NEIN,158,49,MITTLERE REIFE,OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,800,9
1414,WEIBLICH,1993,NEBENHER BERUFSTAE.,,0,JA,158,65,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",800,10
1816,WEIBLICH,1947,NICHT ERWERBSTAETIG,,4,NEIN,172,67,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,8
989,MAENNLICH,1943,NICHT ERWERBSTAETIG,,1,JA,172,120,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,9
3351,MAENNLICH,1944,NICHT ERWERBSTAETIG,,2,JA,178,80,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",745,10
1460,MAENNLICH,1987,NICHT ERWERBSTAETIG,,3,NEIN,178,112,MITTLERE REIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,LEHRE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,827,5
1664,MAENNLICH,1970,HAUPTBERUFL.GANZTAGS,65,1,NEIN,184,96,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",1500,7
2794,MAENNLICH,1961,HAUPTBERUFL.GANZTAGS,45,1,NEIN,180,73,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,3100,8
3220,WEIBLICH,1956,HAUPTBERUFL.GANZTAGS,42,5,NEIN,172,58,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1300,9
3238,WEIBLICH,1990,NICHT ERWERBSTAETIG,,0,NEIN,179,63,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,"MEISTER, TECHNIKER",FACHHOCHSCHULABSCHL.,,9
43,MAENNLICH,1967,NICHT ERWERBSTAETIG,,,NEIN,174,82,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,"MEISTER, TECHNIKER","MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,,9
417,MAENNLICH,1964,HAUPTBERUFL.GANZTAGS,30,1,NEIN,178,93,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",LEHRE,,,,7
2877,MAENNLICH,1983,NICHT ERWERBSTAETIG,,5,NEIN,182,96,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,,8
2184,MAENNLICH,1945,NICHT ERWERBSTAETIG,,0,NEIN,164,70,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,,KEIN ABSCHLUSS,1500,7
3140,WEIBLICH,1962,HAUPTBERUFL.GANZTAGS,38,2,JA,173,55,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,2037,7
2379,MAENNLICH,1949,HAUPTBERUFL.GANZTAGS,38,0,NEIN,174,65,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,2200,8
2673,MAENNLICH,1990,HAUPTBERUFL.GANZTAGS,42,1,JA,190,88,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1000,5
2576,WEIBLICH,1933,NICHT ERWERBSTAETIG,,3,JA,160,80,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,600,7
2124,WEIBLICH,1970,NICHT ERWERBSTAETIG,,3,NEIN,163,64,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",200,6
2490,MAENNLICH,1960,HAUPTBERUFL.GANZTAGS,20,6,NEIN,186,110,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",1200,7
3088,WEIBLICH,1966,HAUPTBERUFL.HALBTAGS,20,0,NEIN,167,80,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,FACHHOCHSCHULABSCHL.,,6
3030,WEIBLICH,1963,HAUPTBERUFL.GANZTAGS,40,10,NEIN,167,88,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,,,3500,7
1708,MAENNLICH,1962,HAUPTBERUFL.GANZTAGS,40,6,NEIN,180,68,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",KEIN ABSCHLUSS,KEIN ABSCHLUSS,,9
3165,WEIBLICH,1952,HAUPTBERUFL.GANZTAGS,50,2,NEIN,170,67,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,KEIN ABSCHLUSS,2250,7
1225,WEIBLICH,1956,NEBENHER BERUFSTAE.,,4,NEIN,175,58,FACHHOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,250,7
835,MAENNLICH,1976,NICHT ERWERBSTAETIG,,5,NEIN,180,100,MITTLERE REIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",350,6
1644,MAENNLICH,1982,NICHT ERWERBSTAETIG,,4,NEIN,176,73,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,FACHHOCHSCHULABSCHL.,KAUFMAENNISCHE LEHRE,182,7
2557,MAENNLICH,1960,HAUPTBERUFL.GANZTAGS,40,0,NEIN,194,87,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1070,6
2633,WEIBLICH,1984,HAUPTBERUFL.HALBTAGS,20,0,NEIN,178,83,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,450,9
1372,WEIBLICH,1978,NICHT ERWERBSTAETIG,,1,NEIN,164,58,MITTLERE REIFE,MITTLERE REIFE,,LEHRE,"GEWERBL.,LANDW.LEHRE",,800,9
996,MAENNLICH,1986,HAUPTBERUFL.GANZTAGS,45,3,JA,176,70,ANDERER ABSCHLUSS,,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,,,4800,8
2468,WEIBLICH,1964,HAUPTBERUFL.GANZTAGS,35,3,NEIN,172,76,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,8
954,WEIBLICH,1954,HAUPTBERUFL.GANZTAGS,38,1,NEIN,166,84,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2600,7
474,MAENNLICH,1927,NICHT ERWERBSTAETIG,,0,NEIN,176,86,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,,"GEWERBL.,LANDW.LEHRE",391,10
2625,WEIBLICH,1936,NEBENHER BERUFSTAE.,,2,NEIN,165,61,MITTLERE REIFE,OHNE ABSCHLUSS,"VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,5
3265,MAENNLICH,1984,HAUPTBERUFL.GANZTAGS,77,3,NEIN,196,92,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1600,8
3458,WEIBLICH,1939,NICHT ERWERBSTAETIG,,0,JA,160,77,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,600,6
19,MAENNLICH,1988,HAUPTBERUFL.GANZTAGS,40,16,JA,178,78,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE","MEISTER, TECHNIKER",,7
136,MAENNLICH,1953,HAUPTBERUFL.GANZTAGS,42,1,NEIN,182,70,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,,KEIN ABSCHLUSS,2000,9
2596,WEIBLICH,1970,HAUPTBERUFL.GANZTAGS,35,1,JA,162,65,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,2500,5
556,MAENNLICH,1939,NICHT ERWERBSTAETIG,,0,JA,170,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",KEIN ABSCHLUSS,KEIN ABSCHLUSS,1500,5
2387,WEIBLICH,1980,HAUPTBERUFL.HALBTAGS,22,1,NEIN,165,67,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,ANDERER ABSCHLUSS,KAUFMAENNISCHE LEHRE,,10
133,WEIBLICH,1988,HAUPTBERUFL.GANZTAGS,50,5,JA,173,60,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",1850,6
422,MAENNLICH,1939,NICHT ERWERBSTAETIG,,0,NEIN,176,83,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,8
809,WEIBLICH,1988,HAUPTBERUFL.GANZTAGS,48,1,JA,164,55,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,325,8
1970,WEIBLICH,1964,HAUPTBERUFL.GANZTAGS,20,2,NEIN,164,95,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1600,8
2213,WEIBLICH,1961,HAUPTBERUFL.GANZTAGS,50,0,NEIN,174,76,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,FACHHOCHSCHULABSCHL.,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,2000,8
1303,WEIBLICH,1967,HAUPTBERUFL.GANZTAGS,40,10,JA,163,58,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER","MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",1700,9
491,MAENNLICH,1975,NICHT ERWERBSTAETIG,,2,JA,170,96,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,830,2
1537,WEIBLICH,1966,HAUPTBERUFL.HALBTAGS,18,1,NEIN,175,66,HOCHSCHULREIFE,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,,5
2632,MAENNLICH,1965,HAUPTBERUFL.GANZTAGS,50,3,JA,192,92,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,457,9
1777,WEIBLICH,1982,NEBENHER BERUFSTAE.,,0,NEIN,167,,FACHHOCHSCHULREIFE,,,ANDERER ABSCHLUSS,,,400,9
1419,MAENNLICH,1993,HAUPTBERUFL.GANZTAGS,37,2,NEIN,192,84,MITTLERE REIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,375,10
290,MAENNLICH,1977,HAUPTBERUFL.GANZTAGS,40,1,NEIN,177,79,HOCHSCHULREIFE,,,HOCHSCHULABSCHLUSS,,,3500,9
2910,WEIBLICH,1959,HAUPTBERUFL.HALBTAGS,,2,NEIN,163,76,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",,8
2853,WEIBLICH,1984,HAUPTBERUFL.GANZTAGS,45,2,NEIN,162,62,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,7
3019,MAENNLICH,1993,HAUPTBERUFL.GANZTAGS,40,6,JA,183,80,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,,KEIN ABSCHLUSS,650,7
2322,WEIBLICH,1966,HAUPTBERUFL.HALBTAGS,30,0,JA,172,61,MITTLERE REIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,LEHRE,KAUFMAENNISCHE LEHRE,HOCHSCHULABSCHLUSS,900,6
1494,MAENNLICH,1980,HAUPTBERUFL.GANZTAGS,38,1,NEIN,173,65,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,,KEIN ABSCHLUSS,850,10
365,MAENNLICH,1949,NICHT ERWERBSTAETIG,,2,NEIN,186,94,HOCHSCHULREIFE,HOCHSCHULREIFE,MITTLERE REIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,ANDERER ABSCHLUSS,2800,9
1326,WEIBLICH,1942,NICHT ERWERBSTAETIG,,1,JA,165,51,FACHHOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,"MEISTER, TECHNIKER",HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,2200,7
523,MAENNLICH,1960,HAUPTBERUFL.GANZTAGS,45,2,JA,178,90,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,HOCHSCHULABSCHLUSS,500,9
1668,MAENNLICH,1960,HAUPTBERUFL.GANZTAGS,43,1,NEIN,169,85,MITTLERE REIFE,OHNE ABSCHLUSS,OHNE ABSCHLUSS,"MEISTER, TECHNIKER",KEIN ABSCHLUSS,KEIN ABSCHLUSS,2400,8
465,WEIBLICH,1965,HAUPTBERUFL.GANZTAGS,39,3,NEIN,160,67,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",2500,9
619,MAENNLICH,1961,HAUPTBERUFL.GANZTAGS,43,0,NEIN,180,65,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",ANDERER ABSCHLUSS,2000,8
3462,WEIBLICH,1985,HAUPTBERUFL.GANZTAGS,38,1,JA,168,52,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,1000,7
3385,WEIBLICH,1986,NICHT ERWERBSTAETIG,,3,JA,158,62,HOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",,9
3256,WEIBLICH,1926,NICHT ERWERBSTAETIG,,1,NEIN,156,60,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,,KEIN ABSCHLUSS,150,9
1906,MAENNLICH,1966,HAUPTBERUFL.GANZTAGS,42,1,NEIN,178,101,FACHHOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,,8
735,WEIBLICH,1982,HAUPTBERUFL.GANZTAGS,30,4,JA,160,65,HOCHSCHULREIFE,FACHHOCHSCHULREIFE,FACHHOCHSCHULREIFE,LEHRE,"MEISTER, TECHNIKER",KAUFMAENNISCHE LEHRE,1000,0
2491,WEIBLICH,1993,NEBENHER BERUFSTAE.,,0,JA,175,70,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",400,7
1029,MAENNLICH,1966,,,1,NEIN,195,93,HOCHSCHULREIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,HOCHSCHULABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1500,9
925,WEIBLICH,1966,NICHT ERWERBSTAETIG,,3,JA,170,59,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",FACHHOCHSCHULREIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,FACHHOCHSCHULABSCHL.,3000,7
493,MAENNLICH,1958,HAUPTBERUFL.GANZTAGS,40,2,NEIN,172,80,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KAUFMAENNISCHE LEHRE,800,5
3430,MAENNLICH,1944,NICHT ERWERBSTAETIG,,0,JA,176,64,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1850,10
198,WEIBLICH,1989,NEBENHER BERUFSTAE.,,1,JA,157,59,HOCHSCHULREIFE,HOCHSCHULREIFE,HOCHSCHULREIFE,KEIN ABSCHLUSS,HOCHSCHULABSCHLUSS,"MEISTER, TECHNIKER",825,10
1989,MAENNLICH,1932,NICHT ERWERBSTAETIG,,0,JA,176,86,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",ANDERER ABSCHLUSS,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,1200,3
304,WEIBLICH,,NICHT ERWERBSTAETIG,,3,NEIN,165,72,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KAUFMAENNISCHE LEHRE,KEIN ABSCHLUSS,596,4
2838,WEIBLICH,1972,NICHT ERWERBSTAETIG,,2,NEIN,163,60,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE","GEWERBL.,LANDW.LEHRE",1500,10
832,WEIBLICH,1967,HAUPTBERUFL.HALBTAGS,24,2,NEIN,160,59,FACHHOCHSCHULREIFE,MITTLERE REIFE,MITTLERE REIFE,FACHHOCHSCHULABSCHL.,HOCHSCHULABSCHLUSS,KAUFMAENNISCHE LEHRE,1400,9
340,MAENNLICH,1973,HAUPTBERUFL.GANZTAGS,40,0,NEIN,182,76,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE",MITTLERE REIFE,LEHRE,KEIN ABSCHLUSS,,2100,8
1928,WEIBLICH,1973,HAUPTBERUFL.GANZTAGS,40,0,NEIN,178,65,MITTLERE REIFE,,"VOLKS-,HAUPTSCHULE","MEISTER, TECHNIKER",,"GEWERBL.,LANDW.LEHRE",,8
1899,MAENNLICH,1944,NICHT ERWERBSTAETIG,,2,NEIN,175,81,"VOLKS-,HAUPTSCHULE",,"VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,,KEIN ABSCHLUSS,,10
2177,MAENNLICH,1950,NICHT ERWERBSTAETIG,,4,NEIN,163,88,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"MEISTER, TECHNIKER","GEWERBL.,LANDW.LEHRE",2000,10
839,MAENNLICH,1967,HAUPTBERUFL.GANZTAGS,60,1,NEIN,176,72,"VOLKS-,HAUPTSCHULE",,,LEHRE,,,1800,7
259,WEIBLICH,1963,HAUPTBERUFL.HALBTAGS,25,0,NEIN,172,78,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,5
1037,WEIBLICH,1943,NICHT ERWERBSTAETIG,,0,NEIN,169,60,"VOLKS-,HAUPTSCHULE",OHNE ABSCHLUSS,OHNE ABSCHLUSS,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,1170,8
2054,WEIBLICH,1979,NICHT ERWERBSTAETIG,,0,NEIN,177,90,"VOLKS-,HAUPTSCHULE",,,LEHRE,KEIN ABSCHLUSS,KEIN ABSCHLUSS,391,7
1375,WEIBLICH,1932,NICHT ERWERBSTAETIG,,6,NEIN,156,85,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",KEIN ABSCHLUSS,KEIN ABSCHLUSS,KEIN ABSCHLUSS,,8
2058,WEIBLICH,1944,NICHT ERWERBSTAETIG,,2,NEIN,168,57,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",MITTLERE REIFE,ANDERER ABSCHLUSS,KAUFMAENNISCHE LEHRE,KAUFMAENNISCHE LEHRE,,10
2536,MAENNLICH,1939,NICHT ERWERBSTAETIG,,3,JA,180,79,MITTLERE REIFE,"VOLKS-,HAUPTSCHULE","VOLKS-,HAUPTSCHULE",LEHRE,"GEWERBL.,LANDW.LEHRE",KEIN ABSCHLUSS,,9
1217,MAENNLICH,1928,NICHT ERWERBSTAETIG,,2,JA,175,94,HOCHSCHULREIFE,,"VOLKS-,HAUPTSCHULE",HOCHSCHULABSCHLUSS,,KEIN ABSCHLUSS,2300,8
